ENTREZID,SYMBOL,GENENAME,ii...i,iii...ii,AveExpr,F,P.Value,adj.P.Val,First.Trimester.Average,Second.Trimester.Average,Term.Average
90293,KLHL13,kelch like family member 13,"-1,0265147191","-0,6563182018","4,2574092627","35,0371584865","1,46507551741305E-011","2,02583742358044E-010","5,7804838196","4,7539691005","4,0976508987"
9034,CCRL2,C-C motif chemokine receptor like 2,"0,4032425513","-0,5386158366","4,6205607461","25,6681127546","2,81478632992773E-009","2,49412204239505E-008","4,6912617669","5,0945043183","4,5558884817"
9037,SEMA5A,semaphorin 5A,"-1,178232679","-0,7162773797","5,9793234666","40,2002711369","1,06798368957753E-012","1,81176968539115E-011","7,6963900684","6,5181573893","5,8018800096"
90390,MED30,mediator complex subunit 30,"0,4275374514","-0,4020781535","6,1873053087","9,8284817382","0,0001572061","0,0005534087","6,1203155036","6,547852955","6,1457748015"
90507,SCRN2,secernin 2,"0,3709817814","-0,3114497253","5,349014798","8,9547822325","0,0003175424","0,0010430052","5,2594364809","5,6304182623","5,3189685369"
9056,SLC7A7,solute carrier family 7 member 7,"0,8899499158","-0,7632256465","6,5487750496","18,9468064206","2,00810598648316E-007","1,25373176452988E-006","6,3473986723","7,2373485882","6,4741229416"
9061,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1,"-0,652800481","-0,9915777119","6,8790864154","92,0718531773","3,45196520311051E-021","2,89271214708899E-019","8,3299961487","7,6771956677","6,6856179558"
90861,JPT2,Jupiter microtubule associated homolog 2,"-0,4333297414","-0,4449061307","6,4699884817","27,6110969011","8,90600810188944E-010","8,64977234170695E-009","7,2539284533","6,8205987119","6,3756925812"
90865,IL33,interleukin 33,"1,4624060535","-0,4485513865","5,7710261615","14,2028594254","0,000005572","0,000026495","4,7633982621","6,2258043156","5,7772529291"
90952,ESAM,endothelial cell adhesion molecule,"0,9758670482","1,3510932307","7,7965017775","86,0637256634","2,12997537349646E-020","1,53101160898392E-018","5,7377626581","6,7136297063","8,064722937"
90993,CREB3L1,cAMP responsive element binding protein 3 like 1,"-0,383689964","-0,569020894","5,3990018976","44,4131402537","1,42702309244965E-013","2,91273403790579E-012","6,2402059478","5,8565159838","5,2874950898"
9104,RGN,regucalcin,"0,5894963472","1,2467566756","5,0150989908","130,31154358","1,68974906258911E-025","3,70766517996527E-023","3,4097668412","3,9992631884","5,246019864"
9123,SLC16A3,solute carrier family 16 member 3,"-1,1131045547","0,6177634922","7,9338947144","9,9327112903","0,0001446812","0,0005129046","8,4687123595","7,3556078048","7,9733712969"
91252,SLC39A13,solute carrier family 39 member 13,"0,3355552845","-0,2168070064","5,9737493001","10,3960523664","0,0001002426","0,0003686713","5,8382081827","6,1737634673","5,9569564609"
91304,TMEM259,transmembrane protein 259,"0,44200184","0,2432547971","6,697084934","18,670575675","2,41828870057599E-007","1,48754638033217E-006","6,074322496","6,5163243359","6,759579133"
91373,UAP1L1,UDP-N-acetylglucosamine pyrophosphorylase 1 like 1,"0,3323577593","-0,576387701","5,2767494388","27,7517858593","8,20477371609332E-010","0,000000008","5,4462830955","5,7786408548","5,2022531539"
91404,SESTD1,SEC14 and spectrin domain containing 1,"-0,6226658631","-0,4905557524","5,8436431155","35,3133366331","1,26775927946488E-011","1,77061589148713E-010","6,8451669646","6,2225011015","5,7319453491"
91461,PKDCC,"protein kinase domain containing, cytoplasmic","-0,7248646898","-1,4059049568","5,7720497777","143,2500141764","9,73526858276236E-027","2,62766491375261E-024","7,6392151811","6,9143504913","5,5084455345"
91523,PCED1B,PC-esterase domain containing 1B,"0,4814536431","-0,755652517","5,4650938421","31,2439954661","1,13070958434515E-010","1,29770908661664E-009","5,644065841","6,1255194841","5,369866967"
9153,SLC28A2,solute carrier family 28 member 2,"0,8160195846","-1,8218009331","4,738859825","105,0263128047","8,93055265710174E-023","1,05621202914772E-020","5,4966740687","6,3126936533","4,4908927203"
91584,PLXNA4,plexin A4,"0,3394177655","-0,3852897836","4,8778392473","12,8999553632","1,46247205530261E-005","0,000064011","4,8801671808","5,2195849463","4,8342951628"
91614,DEPDC7,DEP domain containing 7,"-1,1021353513","-0,3588105435","4,428461047","33,1532140819","3,9883261976594E-011","5,05390027904013E-010","5,7732167028","4,6710813515","4,312270808"
9189,ZBED1,zinc finger BED-type containing 1,"-0,4517338228","0,4015895641","7,7239979256","8,105529511","0,0006368033","0,0019456451","7,814304044","7,3625702212","7,7641597853"
91937,TIMD4,T cell immunoglobulin and mucin domain containing 4,"1,6134803846","-1,1769682571","4,8786236743","44,8571627577","1,16116722510632E-013","2,40243481958722E-012","4,3398489129","5,9533292975","4,7763610404"
9194,SLC16A7,solute carrier family 16 member 7,"-0,5612591462","-0,3694253069","4,4495269188","35,8925068267","9,37667451180086E-012","1,34797779447234E-010","5,2911695017","4,7299103555","4,3604850486"
91975,ZNF300,zinc finger protein 300,"-0,492904412","-0,4100980518","4,5419747159","23,9168547984","8,18456010961224E-009","6,64487460505812E-008","5,3530732562","4,8601688442","4,4500707923"
920,CD4,CD4 molecule,"0,7767871994","-0,5715371666","6,2884198249","20,1462203056","9,05142986131921E-008","6,08390344084479E-007","6,0331524961","6,8099396954","6,2384025289"
92211,CDHR1,cadherin related family member 1,"-0,235061344","0,1573073781","4,5571340592","4,6658367708","0,0122132329","0,0268797508","4,6475206005","4,4124592565","4,5697666346"
92235,DUSP27,"dual specificity phosphatase 27, atypical","0,4775050562","-0,9477531497","4,8452654526","95,0303404141","1,45262923583114E-021","1,33834503517791E-019","5,1893399784","5,6668450346","4,719091885"
92370,PXYLP1,2-phosphoxylose phosphatase 1,"0,9741492266","-0,5761526749","6,2157097704","17,6036447981","0,0000005","2,89725372300908E-006","5,7774834162","6,7516326427","6,1754799678"
9253,NUMBL,NUMB like endocytic adaptor protein,"-0,36451347","-0,2587659337","5,4844630301","32,6652777017","5,19154277491866E-011","6,4081545014466E-010","6,046899166","5,682385696","5,4236197623"
9254,CACNA2D2,calcium voltage-gated channel auxiliary subunit alpha2delta 2,"0,7082839782","-0,4550744328","5,155431579","21,6453973781","3,41935838785773E-008","2,47813849293801E-007","4,8671852699","5,5754692481","5,1203948153"
92597,MOB1B,MOB kinase activator 1B,"-0,5100760076","-0,4414850583","5,7418895283","34,2433052175","2,22720257928069E-011","2,9665199849908E-010","6,5956089311","6,0855329235","5,6440478652"
92610,TIFA,TRAF interacting protein with forkhead associated domain,"0,7088401952","-0,4551697582","5,8453276653","11,3813900115","4,64624985127128E-005","0,0001835604","5,5566348774","6,2654750726","5,8103053144"
92737,DNER,delta/notch like EGF repeat containing,"-2,3795202888","-0,89035681","4,460485708","46,9569917877","4,44441427892393E-014","9,90842948065982E-013","7,4609979684","5,0814776796","4,1911208697"
92840,REEP6,receptor accessory protein 6,"-0,8512363935","-1,0911194904","5,4102264346","113,2299322725","1,04268914660914E-023","1,60998927859759E-021","7,1326039257","6,2813675322","5,1902480418"
929,CD14,CD14 molecule,"0,9616042502","-0,7854185911","8,7083386219","16,1717729201","1,35487857105485E-006","7,20240836815769E-006","8,4577715483","9,4193757984","8,6339572073"
93,ACVR2B,activin A receptor type 2B,"-0,4041498158","0,8641894586","6,0698623135","43,5664610601","2,12078135285963E-013","4,16562424502795E-012","5,7265383272","5,3223885114","6,18657797"
93099,DMKN,dermokine,"-1,7996109917","-0,7381691606","5,2675590871","42,425788465","3,64022987906942E-013","6,82072735543389E-012","7,5912529208","5,7916419291","5,0534727685"
9314,KLF4,Kruppel like factor 4,"0,7841670569","-0,310293358","7,4881247371","8,0634987877","0,0006593315","0,0020067554","7,0064263439","7,7905934008","7,4803000428"
93166,PRDM6,PR/SET domain 6,"0,6033297123","-0,5649465289","5,4451116822","14,2328169851","5,45122640699636E-006","2,59876076509638E-005","5,3485146388","5,9518443511","5,3868978222"
9319,TRIP13,thyroid hormone receptor interactor 13,"-0,4704732325","-0,9337297157","5,0129337986","96,5363685972","9,41842236409426E-022","8,92395518997931E-020","6,2426480865","5,7721748541","4,8384451384"
9325,TRIP4,thyroid hormone receptor interactor 4,"0,3151464638","-0,2069878976","6,7909888636","5,7110486974","0,0048591478","0,0119833111","6,6665200452","6,981666509","6,7746786114"
9332,CD163,CD163 molecule,"1,3075465691","-0,724445529","7,650002959","12,5223578015","1,94321818144773E-005","8,31113269910805E-005","7,0207264514","8,3282730204","7,6038274914"
93426,SYCE1,synaptonemal complex central element protein 1,"0,5032499391","-0,2254709109","5,0336424515","6,5337880361","0,0023881404","0,006385685","4,7466280742","5,2498780134","5,0244071025"
9358,ITGBL1,integrin subunit beta like 1,"0,8278142361","-1,024411301","5,5326807989","45,0498315479","1,06216367881665E-013","2,21408018849331E-012","5,6095221482","6,4373363844","5,4129250834"
93627,TBCK,TBC1 domain containing kinase,"-0,596647296","-0,6213302283","6,7058530296","44,7864255023","1,1998497890923E-013","2,47632364887415E-012","7,7925965283","7,1959492323","6,574619004"
9388,LIPG,"lipase G, endothelial type","1,1931617009","-0,4034923718","7,5713307391","10,7743397055","0,000074483","0,0002813954","6,7807379212","7,9738996221","7,5704072503"
94,ACVRL1,activin A receptor like type 1,"1,1266118561","0,5727227769","7,5970596932","40,7996625057","7,96868447897147E-013","1,39361631125574E-011","6,0494466702","7,1760585263","7,7487813032"
940,CD28,CD28 molecule,"1,2918615709","-0,5297542228","4,8532127364","34,0864051743","2,42072407826999E-011","3,20635383075698E-010","4,0752439964","5,3671055674","4,8373513446"
9401,RECQL4,RecQ like helicase 4,"-0,3020876418","-0,2309645029","5,0791600794","18,7857389124","2,2377286642837E-007","1,38670989244128E-006","5,5591465628","5,257058921","5,026094418"
94015,TTYH2,tweety family member 2,"1,261585334","-1,1961864206","5,6371495765","91,5885592351","3,98365672495111E-021","3,2564440953571E-019","5,447645387","6,709230721","5,5130443004"
9412,MED21,mediator complex subunit 21,"0,4038786092","-0,590915945","5,9458942551","19,561501281","1,33210094212112E-007","8,64698922180296E-007","6,0599252322","6,4638038414","5,8728878963"
94122,SYTL5,synaptotagmin like 5,"0,5724937473","-0,5424752669","4,7713775724","15,5676910739","2,07940509284746E-006","1,06926177392304E-005","4,6850960491","5,2575897964","4,7151145295"
942,CD86,CD86 molecule,"0,8896880582","-0,5934691829","5,6525941051","14,9418162867","3,25751980770423E-006","1,61963030152879E-005","5,3088701902","6,1985582485","5,6050890656"
9447,AIM2,absent in melanoma 2,"0,4048265464","-0,6945889034","4,3554898896","39,8811368328","1,24931757052783E-012","2,09172889619699E-011","4,5557087712","4,9605353176","4,2659464142"
9450,LY86,lymphocyte antigen 86,"1,0974761157","-0,7805849093","5,8108652228","24,6724662798","5,14538581284948E-009","4,35334621081065E-008","5,4276124904","6,5250886061","5,7445036968"
9456,HOMER1,homer scaffold protein 1,"-0,6001345019","-1,1802747537","6,2896393038","167,5243552986","7,65729043240682E-029","3,99040547658801E-026","7,8491974254","7,2490629235","6,0687881697"
947,CD34,CD34 molecule,"1,238289124","0,5097621617","7,1423722935","33,8014844174","2,81744833592977E-011","3,70534451498145E-010","5,5419250403","6,7802141643","7,289976326"
9473,THEMIS2,thymocyte selection associated family member 2,"0,4346867616","-0,3516998643","5,0344431395","6,9703529418","0,0016467739","0,0045685579","4,9183675579","5,3530543195","5,0013544552"
948,CD36,CD36 molecule,"1,230293628","-0,4622090568","8,2378744453","8,9464317422","0,0003197032","0,0010494852","7,4614520852","8,6917457132","8,2295366564"
949,SCARB1,scavenger receptor class B member 1,"0,978936616","1,8726070072","9,7481273172","279,8307072484","3,79361010863314E-036","9,0374631673666E-033","7,2484107681","8,2273473841","10,0999543912"
9496,TBX4,T-box 4,"1,1420144708","-0,4992129366","5,1426159247","18,3282153202","3,04856591870736E-007","1,83928673156164E-006","4,480847759","5,6228622299","5,1236492932"
9532,BAG2,BCL2 associated athanogene 2,"1,0560439829","-1,2652136719","6,0530036452","58,0313915193","4,02393149642684E-016","1,31833166275862E-014","6,1160614925","7,1721054754","5,9068918035"
9543,IGDCC3,immunoglobulin superfamily DCC subclass member 3,"-0,5021349911","-1,1574084512","6,8013100088","92,5909108609","2,96143737225176E-021","2,55547461570833E-019","8,248887566","7,7467525749","6,5893441237"
957,ENTPD5,ectonucleoside triphosphate diphosphohydrolase 5 (inactive),"-0,6654205988","-0,3301022494","4,8919392476","41,7057834457","5,13968476850798E-013","9,36714570487858E-012","5,7991566373","5,1337360385","4,8036337891"
958,CD40,CD40 molecule,"0,4379543336","-0,2233319233","5,3716822134","7,0469564374","0,0015433628","0,0043139656","5,1446842597","5,5826385934","5,3593066701"
9592,IER2,immediate early response 2,"0,4853349475","-0,5187678788","7,1891867263","10,5079541316","9,17890708074033E-005","0,000339697","7,1655013276","7,6508362751","7,1320683963"
9601,PDIA4,protein disulfide isomerase family A member 4,"-0,4008459785","-0,3323999746","7,9107586023","22,9266084182","1,51664004507417E-008","1,17090228665078E-007","8,5694421074","8,1685961289","7,8361961542"
963,CD53,CD53 molecule,"0,8474949031","-0,6764197807","6,6102631941","15,6017753724","2,02949117583022E-006","1,04585274561634E-005","6,3761606349","7,223655538","6,5472357573"
9630,GNA14,G protein subunit alpha 14,"0,966452319","-0,4050311496","5,1747924533","14,125910279","5,89482057176412E-006","2,7887100100635E-005","4,6001104237","5,5665627427","5,161531593"
965,CD58,CD58 molecule,"0,4524419085","0,2656626673","5,4546006655","17,1565931793","6,80697473699515E-007","3,84139122552051E-006","4,8031323515","5,25557426","5,5212369274"
9653,HS2ST1,heparan sulfate 2-O-sulfotransferase 1,"0,3067391152","-0,7433838767","5,666892182","66,5515835688","1,53511556428454E-017","6,43205707286659E-016","6,0009549428","6,307694058","5,5643101812"
9658,ZNF516,zinc finger protein 516,"-0,633150439","-0,4840641084","4,9402892041","28,1294059155","6,58932359775406E-010","6,57985391114651E-009","5,9462854708","5,3131350317","4,8290709233"
9667,SAFB2,scaffold attachment factor B2,"-0,3622872931","0,3091784447","7,5336809024","7,1010897238","0,0014743225","0,0041390238","7,616936313","7,2546490199","7,5638274645"
9671,WSCD2,WSC domain containing 2,"0,3918495013","-0,4338924867","4,6954833758","18,827548731","2,17565054962027E-007","1,35125320541779E-006","4,6890022034","5,0808517047","4,6469592179"
9674,KIAA0040,KIAA0040,"0,7240262984","-0,515435041","7,2455457697","16,8465488627","8,44300312960277E-007","4,67138421331307E-006","6,9930996417","7,7171259401","7,2016908991"
9700,ESPL1,"extra spindle pole bodies like 1, separase","-0,4682613141","-0,4104785045","4,9565876584","56,4574066354","7,59152980310278E-016","2,34872636357221E-014","5,7446769796","5,2764156654","4,865937161"
9706,ULK2,unc-51 like autophagy activating kinase 2,"0,271825989","-0,299216609","5,2245638314","10,8497077721","7,02222911370221E-005","0,00026676","5,2185771801","5,490403169","5,19118656"
9732,DOCK4,dedicator of cytokinesis 4,"0,8150340356","-0,4362054716","5,3970858078","15,3448730425","2,43828031056246E-006","1,24041374188345E-005","4,9919328503","5,8069668859","5,3707614143"
9735,KNTC1,kinetochore associated 1,"-0,6832333449","-0,3147139217","5,4503445056","37,0085292298","5,27822257668688E-012","7,94525677598274E-011","6,361498433","5,6782650881","5,3635511664"
9762,LZTS3,leucine zipper tumor suppressor family member 3,"-0,5874890281","0,7602758406","5,910083419","28,7232953739","4,67908601412964E-010","4,8284924734917E-009","5,8276079928","5,2401189647","6,0003948053"
9830,TRIM14,tripartite motif containing 14,"-0,3896058601","-0,2737418919","4,8511696757","26,8115991501","1,42405989992971E-009","1,32816682836844E-008","5,4499397458","5,0603338857","4,7865919938"
9839,ZEB2,zinc finger E-box binding homeobox 2,"0,6121142682","-0,5947680818","6,7344742062","13,216654449","1,15413216008213E-005","5,16818149879955E-005","6,654611221","7,2667254892","6,6719574074"
989,SEPTIN7,septin 7,"0,4555743295","-0,3631780308","6,4906328488","7,0258845267","0,0015711265","0,0043878924","6,3644253628","6,8199996923","6,4568216615"
